employee_name,product_name,category,date,subtotal,tax_amount,total_amount,payment_method,discount_amount,promo_name,quantity,price_per_unit
Charlie,Biscuits,Hot Foods,2025-01-06 21:01:16,3.0,0.19,3.19,Card,0.0,,1,3.0
Frank,Diet Coke,Drinks,2025-01-06 21:34:36,2.0,0.12,2.12,Card,0.0,,1,2.0
Frank,Croissant Hot Dog,Hot Foods,2025-01-06 21:34:36,12.0,0.75,12.75,Card,0.0,,4,3.0
Charlie,Tropicana,Drinks,2025-01-06 22:01:03,2.0,0.12,2.12,Card,0.0,,1,2.0
Charlie,Coke,Drinks,2025-01-06 22:01:03,6.0,0.38,6.38,Card,0.0,,3,2.0
Charlie,Frosted Donut,Donut,2025-01-06 22:01:03,1.0,0.06,1.06,Card,0.0,,1,1.0
Charlie,Donut Odyssey,Donut,2025-01-06 22:01:03,1.0,0.06,1.06,Card,0.0,,1,1.0
Charlie,Cinnamon Swirl,Donut,2025-01-06 22:01:03,1.0,0.06,1.06,Card,0.0,,1,1.0
Bob,Frosted Donut,Donut,2025-01-06 19:15:50,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Sprite,Drinks,2025-01-06 01:08:42,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,2,2.0
Frank,Glaze,Donut,2025-01-06 01:08:42,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Frank,Starbucks Mocha,Drinks,2025-01-06 01:08:42,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,1,2.0
Frank,Daring Donut,Donut,2025-01-06 01:08:42,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,2,1.0
Hannah,Boston Creme,Donut,2025-01-06 13:32:17,4.0,0.25,4.25,Card,0.0,,4,1.0
Frank,Biscuits,Hot Foods,2025-01-06 03:17:26,6.0,0.38,6.38,Card,0.0,,2,3.0
Frank,Cinnamon Swirl,Donut,2025-01-06 03:17:26,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Glaze,Donut,2025-01-06 03:17:26,3.0,0.19,3.19,Card,0.0,,3,1.0
Hannah,Boston Creme,Donut,2025-01-06 03:59:05,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Hannah,Biscuits,Hot Foods,2025-01-06 03:59:05,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,1,3.0
Bob,Small Hot Dog,Hot Foods,2025-01-06 12:55:17,3.0,0.19,3.19,Card,0.0,,1,3.0
Bob,Chocolate,Donut,2025-01-06 12:55:17,2.0,0.12,2.12,Card,0.0,,2,1.0
Bob,Glaze,Donut,2025-01-06 12:55:17,1.0,0.06,1.06,Card,0.0,,1,1.0
Bob,Redbull,Drinks,2025-01-06 12:55:17,6.0,0.38,6.38,Card,0.0,,3,2.0
Bob,Frosted Donut Sprinkle,Donut,2025-01-06 12:55:17,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Glaze Donut Hole,Donut,2025-01-06 22:53:50,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Alice,Chocolate Sprinkle,Donut,2025-01-06 22:53:50,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Frank,Sprite,Drinks,2025-01-06 17:41:06,8.0,0.5,8.5,Card,0.0,,4,2.0
Frank,Cinnamon Swirl,Donut,2025-01-06 17:41:06,2.0,0.12,2.12,Card,0.0,,2,1.0
Bob,Blueberry Donut Hole,Donut,2025-01-06 10:28:20,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Bob,Coffee,Drinks,2025-01-06 10:28:20,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,2,2.0
Hannah,Glaze,Donut,2025-01-06 18:55:50,1.0,0.06,1.06,Cash,0.0,BOGO,1,1.0
Hannah,Jalapeno Hot Dog,Hot Foods,2025-01-06 18:55:50,3.0,0.19,3.19,Cash,3.0,BOGO,2,3.0
Hannah,Ham and Cheese,Hot Foods,2025-01-06 18:55:50,3.0,0.19,3.19,Cash,0.0,BOGO,1,3.0
Hannah,Glaze,Donut,2025-01-06 18:55:50,1.0,0.06,1.06,Cash,0.0,BOGO,1,1.0
Frank,Chocolate,Donut,2025-01-07 14:06:18,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Daring Donut,Donut,2025-01-07 21:10:19,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Redbull,Drinks,2025-01-07 21:10:19,6.0,0.38,6.38,Card,0.0,,3,2.0
Frank,Donut Odyssey,Donut,2025-01-07 21:10:19,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Glaze Donut Hole,Donut,2025-01-07 21:10:19,4.0,0.25,4.25,Card,0.0,,4,1.0
Frank,Coke,Drinks,2025-01-07 21:10:19,4.0,0.25,4.25,Card,0.0,,2,2.0
Grace,Chocolate Sprinkle,Donut,2025-01-07 22:57:16,3.0,0.19,3.19,Cash,0.0,,3,1.0
Alice,Blueberry Donut Hole,Donut,2025-01-07 23:54:18,1.0,0.06,1.06,Card,0.0,,1,1.0
Charlie,Daring Donut,Donut,2025-01-07 00:51:20,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Charlie,Coke,Drinks,2025-01-07 00:51:20,6.0,0.38,6.38,Card,0.0,BOGO,3,2.0
Charlie,Small Hot Dog,Hot Foods,2025-01-07 00:51:20,3.0,0.19,3.19,Card,0.0,BOGO,1,3.0
Charlie,Boston Creme,Donut,2025-01-07 00:51:20,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Charlie,Chocolate Sprinkle,Donut,2025-01-07 00:51:20,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Grace,Blueberry,Donut,2025-01-07 11:58:53,2.0,0.12,2.12,Card,0.0,,2,1.0
Grace,Chocolate,Donut,2025-01-07 11:58:53,4.0,0.25,4.25,Card,0.0,,4,1.0
Alice,Glaze Donut Hole,Donut,2025-01-07 10:16:56,1.5,0.09,1.59,Cash,1.5,WINTER SPECIAL,3,1.0
Alice,Donut Odyssey,Donut,2025-01-07 10:16:56,2.0,0.12,2.12,Cash,2.0,WINTER SPECIAL,4,1.0
Alice,Glaze,Donut,2025-01-07 10:16:56,1.5,0.09,1.59,Cash,1.5,WINTER SPECIAL,3,1.0
Hannah,Coffee,Drinks,2025-01-07 01:45:44,8.0,0.5,8.5,Card,0.0,,4,2.0
Hannah,Coffee,Drinks,2025-01-07 01:45:44,6.0,0.38,6.38,Card,0.0,,3,2.0
Hannah,Tropicana,Drinks,2025-01-07 01:45:44,4.0,0.25,4.25,Card,0.0,,2,2.0
Hannah,Starbucks Mocha,Drinks,2025-01-07 01:45:44,4.0,0.25,4.25,Card,0.0,,2,2.0
Bob,Frosted Donut Sprinkle,Donut,2025-01-07 17:16:36,4.0,0.25,4.25,Card,0.0,,4,1.0
Bob,Cinnamon Swirl,Donut,2025-01-07 17:16:36,1.0,0.06,1.06,Card,0.0,,1,1.0
Bob,Blueberry Donut Hole,Donut,2025-01-07 17:16:36,2.0,0.12,2.12,Card,0.0,,2,1.0
Bob,Tropicana,Drinks,2025-01-07 17:16:36,6.0,0.38,6.38,Card,0.0,,3,2.0
Charlie,Donut Odyssey,Donut,2025-01-07 20:57:05,3.0,0.19,3.19,Card,0.0,,3,1.0
Charlie,Chocolate Donut Hole,Donut,2025-01-07 20:57:05,3.0,0.19,3.19,Card,0.0,,3,1.0
Charlie,Daring Donut,Donut,2025-01-07 20:57:05,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Cinnamon Swirl,Donut,2025-01-07 12:06:14,4.0,0.25,4.25,Cash,0.0,,4,1.0
Charlie,Coffee,Drinks,2025-01-07 12:06:14,2.0,0.12,2.12,Cash,0.0,,1,2.0
Charlie,Donut Odyssey,Donut,2025-01-07 12:06:14,3.0,0.19,3.19,Cash,0.0,,3,1.0
Charlie,Blueberry,Donut,2025-01-07 12:06:14,4.0,0.25,4.25,Cash,0.0,,4,1.0
Hannah,Cinnamon Swirl,Donut,2025-01-07 04:01:54,3.0,0.19,3.19,Card,0.0,,3,1.0
Hannah,Sprite,Drinks,2025-01-07 04:01:54,8.0,0.5,8.5,Card,0.0,,4,2.0
Grace,Tropicana,Drinks,2025-01-07 13:28:25,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,2,2.0
Grace,Donut Odyssey,Donut,2025-01-07 13:28:25,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Grace,Chocolate,Donut,2025-01-07 13:28:25,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Alice,Frosted Donut,Donut,2025-01-07 08:22:06,3.0,0.19,3.19,Cash,0.0,,3,1.0
Alice,Jalapeno Hot Dog,Hot Foods,2025-01-07 08:22:06,9.0,0.56,9.56,Cash,0.0,,3,3.0
Alice,Chocolate Donut Hole,Donut,2025-01-07 08:22:06,1.0,0.06,1.06,Cash,0.0,,1,1.0
Grace,Starbucks Caramel,Drinks,2025-01-07 00:13:51,8.0,0.5,8.5,Card,0.0,,4,2.0
Grace,Croissant Hot Dog,Hot Foods,2025-01-07 00:13:51,3.0,0.19,3.19,Card,0.0,,1,3.0
Grace,Blueberry,Donut,2025-01-07 16:32:09,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Grace,Glaze,Donut,2025-01-07 16:32:09,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Grace,Blueberry Donut Hole,Donut,2025-01-07 16:32:09,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Grace,Glaze Donut Hole,Donut,2025-01-07 15:40:31,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Grace,Tropicana,Drinks,2025-01-07 15:40:31,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,2,2.0
Grace,Jalapeno Hot Dog,Hot Foods,2025-01-07 15:40:31,3.0,0.19,3.19,Card,3.0,WINTER SPECIAL,2,3.0
Bob,Frosted Donut Sprinkle,Donut,2025-01-07 01:35:49,2.0,0.12,2.12,Card,0.0,,2,1.0
Bob,Blueberry Donut Hole,Donut,2025-01-07 01:35:49,4.0,0.25,4.25,Card,0.0,,4,1.0
Bob,Boston Creme,Donut,2025-01-07 01:35:49,3.0,0.19,3.19,Card,0.0,,3,1.0
Bob,Diet Coke,Drinks,2025-01-07 01:35:49,4.0,0.25,4.25,Card,0.0,,2,2.0
Bob,Blueberry,Donut,2025-01-07 01:35:49,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Jalapeno Hot Dog,Hot Foods,2025-01-07 10:09:24,3.0,0.19,3.19,Card,0.0,BOGO,1,3.0
Grace,Tropicana,Drinks,2025-01-07 10:09:24,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Grace,Boston Creme,Donut,2025-01-07 10:09:24,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Grace,Starbucks Caramel,Drinks,2025-01-07 10:09:24,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Grace,Frosted Donut Sprinkle,Donut,2025-01-07 10:09:24,1.0,0.06,1.06,Card,1.0,BOGO,2,1.0
Bob,Tropicana,Drinks,2025-01-07 23:32:16,8.0,0.5,8.5,Cash,0.0,,4,2.0
Bob,Cinnamon Swirl,Donut,2025-01-07 23:32:16,2.0,0.12,2.12,Cash,0.0,,2,1.0
Bob,Blueberry Donut Hole,Donut,2025-01-07 23:32:16,4.0,0.25,4.25,Cash,0.0,,4,1.0
Bob,Blueberry,Donut,2025-01-07 23:32:16,1.0,0.06,1.06,Cash,0.0,,1,1.0
Bob,Strawberry,Donut,2025-01-07 23:32:16,4.0,0.25,4.25,Cash,0.0,,4,1.0
Alice,Coke,Drinks,2025-01-07 16:16:52,6.0,0.38,6.38,Cash,0.0,BOGO,3,2.0
Alice,Coffee,Drinks,2025-01-07 16:16:52,2.0,0.12,2.12,Cash,0.0,BOGO,1,2.0
Charlie,Blueberry,Donut,2025-01-07 20:17:54,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Blueberry Donut Hole,Donut,2025-01-07 20:17:54,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Strawberry,Donut,2025-01-07 20:17:54,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Small Hot Dog,Hot Foods,2025-01-07 20:17:54,12.0,0.75,12.75,Card,0.0,,4,3.0
Charlie,Diet Coke,Drinks,2025-01-07 20:17:54,2.0,0.12,2.12,Card,0.0,,1,2.0
Bob,Chocolate Sprinkle,Donut,2025-01-07 12:17:16,2.0,0.12,2.12,Cash,2.0,WINTER SPECIAL,4,1.0
Hannah,Frosted Donut,Donut,2025-01-07 17:58:19,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Hannah,Frosted Donut,Donut,2025-01-07 17:58:19,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Hannah,Blueberry,Donut,2025-01-07 17:58:19,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Charlie,Frosted Donut Sprinkle,Donut,2025-01-07 04:54:18,2.0,0.12,2.12,Cash,0.0,,2,1.0
Charlie,Croissant Hot Dog,Hot Foods,2025-01-07 04:54:18,6.0,0.38,6.38,Cash,0.0,,2,3.0
Grace,Tropicana,Drinks,2025-01-07 16:17:31,6.0,0.38,6.38,Card,0.0,,3,2.0
Grace,Frosted Donut Sprinkle,Donut,2025-01-07 16:17:31,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Frosted Donut,Donut,2025-01-07 16:17:31,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Cinnamon Swirl,Donut,2025-01-07 16:17:31,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Donut Odyssey,Donut,2025-01-07 16:17:31,4.0,0.25,4.25,Card,0.0,,4,1.0
Alice,Biscuits,Hot Foods,2025-01-07 16:55:02,12.0,0.75,12.75,Card,0.0,,4,3.0
Alice,Frosted Donut Sprinkle,Donut,2025-01-07 16:55:02,4.0,0.25,4.25,Card,0.0,,4,1.0
Alice,Glaze,Donut,2025-01-07 16:55:02,4.0,0.25,4.25,Card,0.0,,4,1.0
Alice,Frosted Donut Sprinkle,Donut,2025-01-07 20:53:06,2.0,0.12,2.12,Cash,0.0,,2,1.0
Alice,Chocolate Sprinkle,Donut,2025-01-07 20:53:06,1.0,0.06,1.06,Cash,0.0,,1,1.0
Alice,Chocolate Sprinkle,Donut,2025-01-07 20:53:06,1.0,0.06,1.06,Cash,0.0,,1,1.0
Alice,Glaze Donut Hole,Donut,2025-01-07 20:53:06,1.0,0.06,1.06,Cash,0.0,,1,1.0
Frank,Blueberry,Donut,2025-01-07 09:53:15,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Biscuits,Hot Foods,2025-01-07 09:53:15,12.0,0.75,12.75,Card,0.0,,4,3.0
Frank,Boston Creme,Donut,2025-01-07 19:15:06,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,2,1.0
Bob,Jalapeno Hot Dog,Hot Foods,2025-01-07 06:32:25,6.0,0.38,6.38,Card,6.0,WINTER SPECIAL,4,3.0
Grace,Daring Donut,Donut,2025-01-07 03:25:10,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Small Hot Dog,Hot Foods,2025-01-07 03:25:10,6.0,0.38,6.38,Card,0.0,,2,3.0
Hannah,Daring Donut,Donut,2025-01-07 11:32:12,4.0,0.25,4.25,Card,0.0,,4,1.0
Hannah,Biscuits,Hot Foods,2025-01-07 11:32:12,12.0,0.75,12.75,Card,0.0,,4,3.0
Frank,Chocolate Sprinkle,Donut,2025-01-07 07:01:41,1.0,0.06,1.06,Card,0.0,,1,1.0
Alice,Glaze Donut Hole,Donut,2025-01-07 15:59:01,3.0,0.19,3.19,Cash,0.0,,3,1.0
Alice,Tropicana,Drinks,2025-01-07 15:59:01,8.0,0.5,8.5,Cash,0.0,,4,2.0
Alice,Chocolate Sprinkle,Donut,2025-01-07 15:59:01,4.0,0.25,4.25,Cash,0.0,,4,1.0
Alice,Frosted Donut Sprinkle,Donut,2025-01-07 15:59:01,2.0,0.12,2.12,Cash,0.0,,2,1.0
Bob,Croissant Hot Dog,Hot Foods,2025-01-07 03:13:15,6.0,0.38,6.38,Card,0.0,,2,3.0
Bob,Chocolate,Donut,2025-01-07 03:13:15,1.0,0.06,1.06,Card,0.0,,1,1.0
Bob,Chocolate,Donut,2025-01-07 03:13:15,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Coke,Drinks,2025-01-07 03:21:17,2.0,0.12,2.12,Cash,0.0,,1,2.0
Charlie,Starbucks Caramel,Drinks,2025-01-07 03:21:17,6.0,0.38,6.38,Cash,0.0,,3,2.0
Charlie,Cinnamon Swirl,Donut,2025-01-07 03:21:17,4.0,0.25,4.25,Cash,0.0,,4,1.0
Charlie,Daring Donut,Donut,2025-01-07 03:21:17,3.0,0.19,3.19,Cash,0.0,,3,1.0
Charlie,Blueberry,Donut,2025-01-07 15:18:05,2.0,0.12,2.12,Cash,2.0,BOGO,4,1.0
Charlie,Small Hot Dog,Hot Foods,2025-01-07 15:18:05,6.0,0.38,6.38,Cash,3.0,BOGO,3,3.0
Charlie,Boston Creme,Donut,2025-01-07 15:18:05,2.0,0.12,2.12,Cash,1.0,BOGO,3,1.0
Charlie,Strawberry,Donut,2025-01-07 15:18:05,1.0,0.06,1.06,Cash,0.0,BOGO,1,1.0
Alice,Blueberry,Donut,2025-01-07 10:14:02,1.0,0.06,1.06,Card,0.0,,1,1.0
Alice,Coke,Drinks,2025-01-07 10:14:02,6.0,0.38,6.38,Card,0.0,,3,2.0
Charlie,Blueberry,Donut,2025-01-07 02:28:05,1.0,0.06,1.06,Card,0.0,,1,1.0
Bob,Chocolate,Donut,2025-01-07 10:37:07,2.0,0.12,2.12,Card,0.0,,2,1.0
Bob,Daring Donut,Donut,2025-01-07 10:37:07,3.0,0.19,3.19,Card,0.0,,3,1.0
Alice,Coffee,Drinks,2025-01-07 13:09:11,4.0,0.25,4.25,Card,0.0,,2,2.0
Alice,Frosted Donut,Donut,2025-01-07 13:09:11,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Sprite,Drinks,2025-01-07 13:09:11,2.0,0.12,2.12,Card,0.0,,1,2.0
Alice,Blueberry Donut Hole,Donut,2025-01-07 13:09:11,1.0,0.06,1.06,Card,0.0,,1,1.0
Charlie,Small Hot Dog,Hot Foods,2025-01-07 02:30:50,3.0,0.19,3.19,Card,0.0,,1,3.0
Grace,Redbull,Drinks,2025-01-07 01:41:20,4.0,0.25,4.25,Cash,0.0,,2,2.0
Hannah,Sprite,Drinks,2025-01-07 11:16:09,3.0,0.19,3.19,Card,3.0,WINTER SPECIAL,3,2.0
Hannah,Donut Odyssey,Donut,2025-01-07 11:16:09,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Hannah,Tropicana,Drinks,2025-01-07 11:08:01,4.0,0.25,4.25,Card,0.0,,2,2.0
Hannah,Cinnamon Swirl,Donut,2025-01-07 11:08:01,1.0,0.06,1.06,Card,0.0,,1,1.0
Charlie,Tropicana,Drinks,2025-01-07 19:47:07,4.0,0.25,4.25,Card,0.0,,2,2.0
Charlie,Frosted Donut,Donut,2025-01-07 19:47:07,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Tropicana,Drinks,2025-01-07 19:47:07,4.0,0.25,4.25,Card,0.0,,2,2.0
Charlie,Starbucks Caramel,Drinks,2025-01-07 19:47:07,4.0,0.25,4.25,Card,0.0,,2,2.0
Grace,Frosted Donut,Donut,2025-01-07 20:21:20,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Coffee,Drinks,2025-01-07 20:21:20,6.0,0.38,6.38,Card,0.0,,3,2.0
Grace,Strawberry,Donut,2025-01-07 20:21:20,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Starbucks Mocha,Drinks,2025-01-07 20:21:20,2.0,0.12,2.12,Card,0.0,,1,2.0
Alice,Glaze Donut Hole,Donut,2025-01-07 00:25:37,3.0,0.19,3.19,Card,0.0,,3,1.0
Alice,Coffee,Drinks,2025-01-07 00:25:37,4.0,0.25,4.25,Card,0.0,,2,2.0
Alice,Blueberry Donut Hole,Donut,2025-01-07 00:25:37,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Donut Odyssey,Donut,2025-01-07 00:25:37,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Croissant Hot Dog,Hot Foods,2025-01-07 00:25:37,3.0,0.19,3.19,Card,0.0,,1,3.0
Hannah,Biscuits,Hot Foods,2025-01-07 18:49:37,12.0,0.75,12.75,Card,0.0,,4,3.0
Hannah,Redbull,Drinks,2025-01-07 18:49:37,4.0,0.25,4.25,Card,0.0,,2,2.0
Hannah,Tropicana,Drinks,2025-01-07 18:49:37,2.0,0.12,2.12,Card,0.0,,1,2.0
Grace,Starbucks Mocha,Drinks,2025-01-07 06:23:32,8.0,0.5,8.5,Card,0.0,,4,2.0
Grace,Frosted Donut,Donut,2025-01-07 06:23:32,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Biscuits,Hot Foods,2025-01-07 06:23:32,12.0,0.75,12.75,Card,0.0,,4,3.0
Grace,Blueberry Donut Hole,Donut,2025-01-07 15:41:26,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Chocolate Sprinkle,Donut,2025-01-07 15:41:26,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Glaze Donut Hole,Donut,2025-01-07 10:22:33,1.0,0.06,1.06,Card,0.0,,1,1.0
Bob,Coke,Drinks,2025-01-07 06:39:32,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Bob,Redbull,Drinks,2025-01-07 06:39:32,4.0,0.25,4.25,Card,0.0,BOGO,2,2.0
Bob,Diet Coke,Drinks,2025-01-07 06:39:32,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Bob,Diet Coke,Drinks,2025-01-07 06:39:32,6.0,0.38,6.38,Card,0.0,BOGO,3,2.0
Bob,Diet Coke,Drinks,2025-01-07 06:39:32,6.0,0.38,6.38,Card,0.0,BOGO,3,2.0
Frank,Diet Coke,Drinks,2025-01-07 17:53:17,3.0,0.19,3.19,Cash,3.0,WINTER SPECIAL,3,2.0
Frank,Coke,Drinks,2025-01-07 17:53:17,4.0,0.25,4.25,Cash,4.0,WINTER SPECIAL,4,2.0
Frank,Chocolate Sprinkle,Donut,2025-01-07 17:53:17,0.5,0.03,0.53,Cash,0.5,WINTER SPECIAL,1,1.0
Frank,Frosted Donut Sprinkle,Donut,2025-01-07 17:53:17,1.5,0.09,1.59,Cash,1.5,WINTER SPECIAL,3,1.0
Frank,Strawberry,Donut,2025-01-07 17:53:17,1.0,0.06,1.06,Cash,1.0,WINTER SPECIAL,2,1.0
Grace,Glaze Donut Hole,Donut,2025-01-07 03:32:46,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Grace,Coffee,Drinks,2025-01-07 03:32:46,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,2,2.0
Grace,Chocolate Sprinkle,Donut,2025-01-07 03:32:46,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Grace,Glaze Donut Hole,Donut,2025-01-07 03:32:46,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,2,1.0
Grace,Sprite,Drinks,2025-01-07 03:32:46,3.0,0.19,3.19,Card,3.0,WINTER SPECIAL,3,2.0
Bob,Diet Coke,Drinks,2025-01-07 22:58:53,2.0,0.12,2.12,Card,0.0,,1,2.0
Frank,Donut Odyssey,Donut,2025-01-07 07:17:56,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Frank,Chocolate Donut Hole,Donut,2025-01-07 07:17:56,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Frank,Blueberry,Donut,2025-01-07 07:17:56,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Frank,Biscuits,Hot Foods,2025-01-07 07:17:56,3.0,0.19,3.19,Card,3.0,BOGO,2,3.0
Frank,Jalapeno Hot Dog,Hot Foods,2025-01-07 07:17:56,6.0,0.38,6.38,Card,6.0,BOGO,4,3.0
Bob,Boston Creme,Donut,2025-01-07 11:01:10,2.0,0.12,2.12,Cash,0.0,,2,1.0
Bob,Diet Coke,Drinks,2025-01-07 11:01:10,8.0,0.5,8.5,Cash,0.0,,4,2.0
Bob,Frosted Donut,Donut,2025-01-07 11:01:10,2.0,0.12,2.12,Cash,0.0,,2,1.0
Bob,Ham and Cheese,Hot Foods,2025-01-07 11:01:10,9.0,0.56,9.56,Cash,0.0,,3,3.0
Hannah,Sprite,Drinks,2025-01-07 04:06:25,4.0,0.25,4.25,Card,4.0,WINTER SPECIAL,4,2.0
Hannah,Coffee,Drinks,2025-01-07 04:06:25,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,2,2.0
Frank,Strawberry,Donut,2025-01-07 08:31:14,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Frank,Glaze,Donut,2025-01-07 08:31:14,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Frank,Frosted Donut,Donut,2025-01-07 08:31:14,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Frank,Boston Creme,Donut,2025-01-07 08:31:14,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Frank,Biscuits,Hot Foods,2025-01-07 08:31:14,3.0,0.19,3.19,Card,3.0,WINTER SPECIAL,2,3.0
Alice,Chocolate Donut Hole,Donut,2025-01-07 17:14:41,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Alice,Chocolate Donut Hole,Donut,2025-01-07 17:14:41,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Alice,Tropicana,Drinks,2025-01-07 17:14:41,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Alice,Blueberry,Donut,2025-01-07 17:14:41,1.0,0.06,1.06,Card,1.0,BOGO,2,1.0
Alice,Ham and Cheese,Hot Foods,2025-01-07 00:03:10,3.0,0.19,3.19,Card,0.0,BOGO,1,3.0
Alice,Coke,Drinks,2025-01-07 00:03:10,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Alice,Frosted Donut,Donut,2025-01-07 00:03:10,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Alice,Frosted Donut Sprinkle,Donut,2025-01-07 00:03:10,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Grace,Blueberry Donut Hole,Donut,2025-01-07 12:48:26,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Grace,Glaze,Donut,2025-01-07 12:48:26,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Grace,Starbucks Mocha,Drinks,2025-01-07 12:48:26,4.0,0.25,4.25,Card,4.0,WINTER SPECIAL,4,2.0
Grace,Daring Donut,Donut,2025-01-07 12:48:26,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Grace,Strawberry,Donut,2025-01-07 12:48:26,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Charlie,Frosted Donut Sprinkle,Donut,2025-01-07 20:41:24,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Boston Creme,Donut,2025-01-07 20:41:24,1.0,0.06,1.06,Card,0.0,,1,1.0
Charlie,Glaze,Donut,2025-01-07 20:41:24,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Blueberry Donut Hole,Donut,2025-01-07 20:41:24,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Diet Coke,Drinks,2025-01-07 11:04:53,2.0,0.12,2.12,Card,0.0,,1,2.0
Frank,Coffee,Drinks,2025-01-07 11:04:53,4.0,0.25,4.25,Card,0.0,,2,2.0
